longitude,latitude,country,admin_1,admin_2,admin_3,admin_4
140.30833,38.42194,日本,山形县,河北町,,谷地中央五丁目
140.31667,37.2,日本,福岛县,Yabuki,,
140.85111,38.035,日本,宫城县,亙理町,,Kyukan
141.13461,38.54465,日本,宫城县,涌谷町,,字追廻町
140.01624,35.03709,日本,千叶县,南房總市,,Wadacho-Wada
140.18333,35.73333,日本,千叶县,Sakura,,
140.13333,35.96667,日本,茨城县,牛久市,,
140.06667,36.55,日本,栃木縣,Haga,,
140.11667,36.08333,日本,茨城县,筑波市,,
140.08333,35.9,日本,茨城县,取手市,,
141.53333,39.31667,日本,岩手县,遠野市,,Tonocho
140.3,36.35,日本,茨城县,笠間市,,
140.88611,38.39306,日本,宫城县,富谷市,,富谷
141.01667,37.33333,日本,福岛县,Tomioka,,
140.36667,35.55,日本,千叶县,東金市,,
140.36972,38.35361,日本,山形县,天童市,,田鶴町二丁目
141.11667,38.98333,日本,岩手县,平泉町,,
140.38287,37.03046,日本,福岛县,Tanagura,,
140.36667,37.53333,日本,福岛县,Otama,,
140.46667,35.73333,日本,千叶县,Tako,,
140.5442,37.09815,日本,福岛县,古殿町,,大字竹貫
140.19111,38.0025,日本,山形县,高畠町,,
140.71667,36.71667,日本,茨城县,高萩市,,
140.65,39.18333,日本,秋田县,東成瀨村,,
141,38.3,日本,宫城县,多賀城市,,Takasaki 1-chome
140.66667,35.83333,日本,千叶县,Tonosho,,
140.38333,37.28333,日本,福岛县,須賀川市,,
141.06167,38.28443,日本,宫城县,七ヶ濱町,,Shobutahama
140.98442,39.69414,日本,岩手县,雫石町,,名子
141.44314,38.67807,日本,宫城县,南三陸町,,Shizugawa
140.26667,35.71667,日本,千叶县,酒酒井町,,
140.61833,38.00333,日本,宫城县,白石市,,沢端町
140.06667,35.8,日本,千叶县,白井市,,
141.03333,38.31667,日本,宫城县,鹽竃市,,Minatomachi 2-chome
140.30083,38.75861,日本,山形县,新庄市,,Teppomachi
140.83333,37.33333,日本,福岛县,川內村,,
140.35792,35.18738,日本,千叶县,御宿町,,
140.22556,38.70361,日本,山形县,大藏村,,Aikai
140.85699,38.54794,日本,宫城县,色麻町,,
140.43333,35.68333,日本,千叶县,橫芝光町,,
141.58333,39.13333,日本,岩手县,住田町,,
140.86667,38.26667,日本,宫城县,仙臺市,Aoba Ward,Kokubuncho 3-chome
140.44759,37.99009,日本,宫城县,七宿町,,字下八合
140.5,35.88333,日本,千叶县,香取市,,牧野
140.23333,35.71667,日本,千叶县,Sakura,,
140.9,37.91667,日本,宫城县,山元町,,Sakamoto
140.2725,38.3725,日本,山形县,寒河江市,,元町一丁目
140.18333,35.9,日本,茨城县,龍崎市,,
140.36667,35.71667,日本,千叶县,富里市,,
140.55,39.41667,日本,秋田县,美鄉町,,新町
140.97691,38.33092,日本,宫城县,利府町,,
140.98333,37.2,日本,福岛县,曠野町,,
140.82262,37.87806,日本,宫城县,丸森町,,
141.9,39.36667,日本,岩手县,大槌町,,Otsuchi
140.03333,36.86667,日本,栃木縣,大田原市,,
140.24363,35.28784,日本,千叶县,大多喜町,,Otaki
140.75093,39.43185,日本,岩手县,西和賀町,,Sawauchi-Saruhashi
140.6328,37.28749,日本,福岛县,小野町,,Ononiimachi
141.44794,38.4466,日本,宫城县,女川町,,海岸通り
140.41667,36.55,日本,茨城县,常陸大宮市,,
140.61667,35.85,日本,千叶县,香取市,,
140.48333,39.45,日本,秋田县,大仙市,,Omagari-Tamachi
140.41667,36.28333,日本,茨城县,Ibaraki,,
140.73361,38.05,日本,宫城县,大河原町,,字南
140.37404,38.59696,日本,山形县,大石田町,,Ekimaedori
140.39289,35.24761,日本,千叶县,夷隅市,,
140.13333,36.75,日本,栃木縣,那珂川町,,Yoshida
141.71667,39.07167,日本,岩手县,大船渡市,,新田
140.40194,38.60333,日本,山形县,尾花澤市,,Kanmachi 6-chome
140.58389,36.31409,日本,茨城县,大洗町,,緑町
140.31667,35.51667,日本,千叶县,大網白里市,,みやこ野一丁目
141.21667,39.96667,日本,岩手县,岩手町,,Ekarinai
140.40512,39.19517,日本,秋田县,羽後町,,字西馬音内
140.43333,37.58333,日本,福岛县,二本松市,,
140.88333,38.16667,日本,宫城县,名取市,,Otemachi 2-chome
140.41667,35.6,日本,千叶县,山武市,,
140.31667,35.78333,日本,千叶县,成田市,,仲町
141,37.48333,日本,福岛县,Namie,,
140.85361,38.56861,日本,宫城县,加美町,,字一本柳南
140.16667,36.05,日本,茨城县,土浦市,,
140.28333,35.88333,日本,茨城县,Kawachi,,
140.27639,38.32639,日本,山形县,山邊町,,大字山辺
140.65528,38.09083,日本,宫城县,藏王町,,
140.035,38.10361,日本,山形县,長井市,,四ツ谷一丁目
140.72434,38.11858,日本,宫城县,村田町,,大字村田
140.40063,37.51391,日本,福岛县,本宮市,,
140.18333,36.51667,日本,栃木縣,Motegi,,
140,35.93333,日本,茨城县,守谷市,,
141.15,39.7,日本,岩手县,盛岡市,,菜園一丁目
140.01667,36.43333,日本,栃木縣,真岡市,,
140.29608,35.42583,日本,千叶县,茂原市,,
141.13333,39.13333,日本,岩手县,奧州市,Mizusawa,Mizusawa-Hoshigaokacho
141.94057,39.64691,日本,岩手县,宮古市,,Nishimachi 3-chome
140.14139,38.30139,日本,山形县,朝日町,,Miyajuku
140.45,36.35,日本,茨城县,水戶市,,笠原町
140.48333,37.43333,日本,福岛县,Miharu,,
141.06105,38.37357,日本,宫城县,松島町,,Matsushima
140.1,36.46667,日本,栃木縣,Mashiko,,
140.76667,37.91667,日本,宮城縣,Marumori,,
140.05,35.65,日本,千叶县,千葉市,Mihama Ward,Wakaba 2-chome
140.1,36.26667,日本,茨城县,櫻川市,,
140.75,37.7,日本,福岛县,飯舘村,,Kusano
140.05,36.96667,日本,栃木縣,那須鹽原市,,住吉町
140.25,38.9,日本,山形县,真室川町,,
141.01065,37.3845,日本,福岛县,Okuma,,
140.16845,37.15252,日本,福岛县,Nishigo,,
140.4,35.9,日本,千叶县,神崎町,,神崎本宿
140.38333,37.4,日本,福岛县,郡山市,,大町一丁目
140.51667,37.83333,日本,福岛县,伊達市,,
140.04139,38.0025,日本,山形县,川西町,,
141.06667,38.53333,日本,宫城县,美里町,,字新妻の神
141.05,38.55,日本,宫城县,美里町,,牛飼
141.11667,39.28333,日本,岩手县,北上市,,大通り二丁目
140.74901,36.78671,日本,茨城县,北茨城市,,
140.3,36.01667,日本,茨城县,Miho,,
141.57746,38.90112,日本,宫城县,氣仙沼市,,河原田一丁目
140.06667,35.65,日本,千叶县,千葉市,,
140.63694,38.17278,日本,宫城县,川崎町,,
140.1003,35.0969,日本,千叶县,鴨川市,,Isomura enclave
140.31507,35.14621,日本,千叶县,勝浦市,,Hamakatsuura
140.53333,36.38333,日本,茨城县,常陸那珂市,,
140.49943,35.89767,日本,千叶县,香取市,,
140.45,35.53333,日本,千叶县,Kujukuri,,
140.26667,36.38333,日本,茨城县,笠間市,,笠間
140.33591,37.2419,日本,福岛县,Kagamiishi,,
140.15,36.65,日本,栃木縣,那須烏山市,,
140.33667,38.88389,日本,山形县,金山町,,Kaneyama
141.11667,39.2,日本,岩手县,金ケ崎町,,
140.27361,38.15389,日本,山形县,上山市,,二日町
141.86801,39.27694,日本,岩手县,釜石市,,Komagicho
140.56724,39.58926,日本,秋田县,仙北市,,Kakunodatemachi
140.77202,37.97451,日本,宮城縣,角田市,,
140.1,36.35,日本,茨城县,櫻川市,,
140.85944,38.10472,日本,宫城县,岩沼市,,Futaki 1-chome
140.88333,37.05,日本,福岛县,Iwaki,,
141.8,39.85,日本,岩手县,岩泉町,,中家
140.55,35.93333,日本,茨城县,潮來市,,Ayame 1-chome
140.38333,36.48333,日本,茨城县,Shirosato,,
140.26667,36.18333,日本,茨城县,石岡市,,石岡
141.3,38.41667,日本,宫城县,石卷市,,南浜町四丁目
140.45,37.15,日本,福岛县,Ishikawa,,
140.11667,37.56667,日本,福岛县,豬苗代町,,
140.51667,36.43333,日本,茨城县,常陸那珂市,,
140.45,37.83333,日本,福岛县,福島市,,山岸
141.13333,38.91667,日本,岩手县,一關市,,南町
140.37998,35.37211,日本,千叶县,Ichinomiya,,
140.08333,35.51667,日本,千叶县,市原市,,
140.51667,36.15,日本,茨城县,鉾田市,,
140.55,37.81667,日本,福岛县,伊達市,,
141.16667,39.55,日本,岩手县,紫波町,,桜町一丁目
140.65,36.6,日本,茨城县,日立,,
140.40056,38.43889,日本,山形县,東根市,,本丸南一丁目
140.43333,36.86667,日本,福岛县,矢祭町,,Odagawa
140.83333,35.73333,日本,千叶县,銚子市,,
140.41646,36.94727,日本,福岛县,Hanawa,,
141.11667,39.38333,日本,岩手县,花卷市,,豊沢町
140.07422,39.91362,日本,秋田县,井川町,,浜井川
140.11667,39.93333,日本,秋田县,五城目町,,上樋口
140.13833,38.73583,日本,山形县,戶澤村,,Furukuchi
140.95556,38.57167,日本,宫城县,大崎市,,古川南町一丁目
140.5771,37.44722,日本,福岛县,田村市,,
140.56667,36.46667,日本,茨城县,Tokai,,
140.31944,38.68889,日本,山形县,舟形町,,
140.46667,37.75,日本,福岛县,福島市,,
140.15,35.85,日本,茨城县,Tone,,
140.55332,37.8781,日本,福岛县,Kunimi,,
140.11667,35.91667,日本,茨城县,取手市,,
141.88333,40,日本,岩手县,普代村,,Nakamura
140.06167,35.06438,日本,千叶县,鴨川市,,Higashiemi
140.31667,35.95,日本,茨城县,稻敷市,,
140.5,37.81667,日本,福岛县,福島市,,
140.35,36.76667,日本,茨城县,Daigo,,
140.83333,35.73333,日本,千叶县,銚子市,,
140.23503,35.39701,日本,千叶县,Chonan,,
140.11667,35.6,日本,千叶县,千葉市,,
140.21189,38.38431,日本,山形县,大江町,,Aterazawa
140.41365,37.08276,日本,福岛县,Asakawa,,
140.65,35.71667,日本,千叶县,朝日,,
140.09306,38.18444,日本,山形县,白鷹町,,大字荒砥甲
140.2,36.03333,日本,茨城县,Ami,,
140.11667,39.71667,日本,秋田县,秋田市,,大町
140.50194,37.04725,日本,福岛县,鮫川村,,大字赤坂中野
140.23333,35.83333,日本,千叶县,印西市,,甚兵衛
140.01667,35.86667,日本,千叶县,我孫子,,
140.08333,39.93333,日本,秋田县,五城目町,,大川下樋口
140.21994,38.79842,日本,山形县,鮭川村,,Sado
140.10139,38.43417,日本,山形县,西川町,,
140.8715,38.47138,日本,宫城县,大衡村,,大衡
140.26667,38.29111,日本,山形县,山邊町,,緑ケ丘
144.09638,43.82634,日本,北海道,美幌町,,Moto-machi
141.78444,43.00722,日本,北海道,由仁町,,中央
141.95778,43.03778,日本,北海道,夕張市,,Shikanotani 2
141.25,41.08333,日本,青森县,橫濱町,,Terashita
140.26917,42.25389,日本,北海道,八雲町,,Izumocho
142.41778,44.02083,日本,北海道,和寒町,,Minamimachi
141.67389,45.40944,日本,北海道,稚內市,,港1
142.05,43.51667,日本,北海道,歌志內市,,Toko
141.88778,43.63944,日本,北海道,雨龍町,,Dai 8-chonai
141.82028,43.42389,日本,北海道,浦臼町,,
142.78361,42.15556,日本,北海道,浦河町,,Irifunecho
143.65349,42.81094,日本,北海道,浦幌町,,字本町
141.66944,43.33528,日本,北海道,月形町,,字月形
144.02111,43.70389,日本,北海道,津別町,,Hon-cho
140.70833,42.57306,日本,北海道,豐浦町,,海岸町
141.77528,45.10222,日本,北海道,豐富町,,字豊富西一条五丁目
143.55178,42.82573,日本,北海道,豐頃町,,豊頃佐々田町
140.81667,42.56667,日本,北海道,洞爺湖町,,洞爺湖温泉
140.5,43.06667,日本,北海道,泊村,,
141.65444,44.30528,日本,北海道,苫前町,,Tomamae
141.60333,42.63694,日本,北海道,苫小牧市,,旭町四丁目
142.5175,43.82111,日本,北海道,當麻町,,四条東四丁目
141.51694,43.21694,日本,北海道,當別町,,弥生
141.74162,44.87912,日本,北海道,天盐町,,海岸通一丁目
144.49637,43.48044,日本,北海道,弟子屈町,,Teshikaga
141.53556,40.39028,日本,青森县,八戶市,,
141.21694,41.28944,日本,青森县,陸奧市,,Tomabucho 1-chome
141.15002,40.3342,日本,青森县,田子町,,Takko
143.07528,44.18889,日本,北海道,瀧上町,,字滝ノ上市街地一条通三丁目
141.90639,43.55278,日本,北海道,瀧川市,,花月町二丁目
140.36611,40.22268,日本,秋田县,北秋田市,,Takanosu
143.27193,42.50166,日本,北海道,大樹町,,Kashiwagicho
140.22556,42.78806,日本,北海道,壽都町,,字開進町
141.90556,43.48639,日本,北海道,砂川市,,西一条南五丁目
140.88611,42.55583,日本,北海道,壯瞥町,,滝之町
141.76972,44.53361,日本,北海道,初山别村,,Shosanbetsu
142.36694,42.33389,日本,北海道,新日高町,,静内古川町一丁目
140.4227,41.60099,日本,北海道,知內町,,
141.35,42.55,日本,北海道,白老町,,本町一丁目
144.08897,42.96286,日本,北海道,白糠町,,白糠
142.83472,43.07472,日本,北海道,新得町,,西一条南四丁目
140.6375,43.27333,日本,北海道,古平町,,大字入船町
142.41667,43,日本,北海道,占冠村,,
142.67738,44.24489,日本,北海道,下川町,,
142.38333,43.35,日本,北海道,富良野市,,Katsuragicho
142.88472,43.00611,日本,北海道,清水町,,南四条八丁目
140.82282,42.02967,日本,北海道,鹿部町,,Shikabe
143.25,43.16667,日本,北海道,士幌町,,東四条二丁目
141.15472,40.69111,日本,青森县,七戶町,,舘野
142.37307,44.15399,日本,北海道,士別市,,西五条十三丁目
145.13197,43.65899,日本,北海道,標津町,,Minami 1-jo Nishi 1-chome
144.56313,43.27836,日本,北海道,標茶町,,
144.66737,43.91145,日本,北海道,斜里町,,Hon-machi
142.94857,44.33051,日本,北海道,西興部村,,Nanae
141.39643,41.29113,日本,青森县,東通村,,Sarugamori
143.3376,42.87242,日本,北海道,幕別町,,字猿別
143.18708,42.656,日本,北海道,更別村,,東一条南八丁目
141.35,43.06667,日本,北海道,札幌市,Chuo Ward,Kita 5 Jōnishi 5 Chome
141.25722,40.37306,日本,青森县,三戶町,,Bakuromachi
143,44.03333,日本,北海道,瀧上町,,
142.91785,42.12841,日本,北海道,樣似町,,Honcho 2-chome
140.28757,41.91506,日本,北海道,厚澤部町,,Uzura
140.86429,41.43019,日本,青森县,佐井村,,Sai
140.87278,42.73417,日本,北海道,留壽都村,,
141.64278,43.93444,日本,北海道,留萌市,,Miharashicho 1-chome
143.7458,43.47095,日本,北海道,陸別町,,字陸別東一条四丁目
140.60056,42.57389,日本,北海道,豐浦町,,
145.19197,44.01806,日本,北海道,羅臼町,,Honcho
140.53941,42.80904,日本,北海道,蘭越町,,字黄金
142.34306,44.47528,日本,北海道,美深町,,大通南八丁目
142.47389,43.86944,日本,北海道,比布町,,緑町一丁目
140.56872,40.5197,日本,青森县,大鰐町,,Owani
142.26095,44.73316,日本,北海道,音威子府村,,Otoineppu
143.20028,42.99167,日本,北海道,音更町,,大通十二丁目
140.13806,41.96778,日本,北海道,乙部町,,字元町
141.00222,43.18944,日本,北海道,小樽市,,Hanazono 3-chome
141.21078,45.24188,日本,北海道,利尻富士町,,栄町
140.37733,42.50932,日本,北海道,長萬部町,,Oshamanbe
141.62875,40.28533,日本,岩手县,洋野町,,
142.96134,44.57778,日本,北海道,雄武町,,Omu
140.9109,41.52728,日本,青森县,大間町,,Oma
143.12,44.46944,日本,北海道,興部町,,Okoppe
143.58993,43.67993,日本,北海道,置戶町,,Oketo
140.55756,40.27178,日本,秋田县,大館市,,Odate
141.37333,40.96667,日本,青森县,六所村,,Obuchi
141.66833,44.01806,日本,北海道,小平町,,Obiracho
143.20444,42.91722,日本,北海道,帶廣市,,西一条南十三丁目
141.93889,43.80306,日本,北海道,沼田町,,Asahimachi
140.0274,40.20838,日本,秋田县,能代市,,東町
141.81778,40.10639,日本,岩手县,野田村,,
141.17914,42.45215,日本,北海道,登別市,,Noboribetsu-higashicho 2-chome
141.12611,40.86667,日本,青森县,野邊地町,,字野辺地
140.76667,43.15,日本,北海道,仁木町,,南町一丁目
142.31667,42.35,日本,北海道,新冠町,,本町
145.575,43.32361,日本,北海道,根室市,,清隆町三丁目
142.45778,44.35056,日本,北海道,名寄市,,西三条南五丁目
140.69386,41.8944,日本,北海道,七飯町,,Honcho 5-chome
140.59048,40.71069,日本,青森县,青森市,Namioka,
142.29263,44.97413,日本,北海道,中頓別町,,Nakatonbetsu
144.97181,43.54849,日本,北海道,中標津町,,西一条北二丁目
143.13333,42.7,日本,北海道,中札內村,,大通南一丁目
140.43861,40.96949,日本,青森县,中泊町,,Nakasato
143.36025,44.27096,日本,北海道,紋別市,,Mobetsu
142.07816,44.81448,日本,北海道,中川町,,Nakagawa
142.4225,43.40278,日本,北海道,中富良野町,,Minamimachi
141.88778,43.41833,日本,北海道,奈井江町,,字奈井江町
140.06163,42.69998,日本,北海道,島牧村,,
141.68972,43.00583,日本,北海道,長沼町,,中央南二丁目
140.98806,42.31722,日本,北海道,室蘭市,,Bokoi-Kitamachi 2-chome
141.92639,42.57194,日本,北海道,鵡川町,,Miyuki 3-chome
141.95917,43.68778,日本,北海道,妹背牛町,,Moseuchi
140.07735,40.0967,日本,秋田县,三種町,,Moritake
140.59923,42.10961,日本,北海道,森町,,Minatomachi
143.3525,44.3525,日本,北海道,紋別市,,幸町五丁目
142.0715,42.47939,日本,北海道,日高町,,門別本町
141.38969,40.68682,日本,青森县,三澤市,,下久保三丁目
140.77028,43.20389,日本,北海道,餘市町,,富沢町四丁目
141.88818,43.25581,日本,北海道,三笠市,,Misonocho
143.0365,42.90717,日本,北海道,芽室町,,芽室南
140.10298,41.42732,日本,北海道,松前町,,Karatsu
141.82111,45.37139,日本,北海道,稚內市,,恵北
140.8025,42.75778,日本,北海道,真狩村,,字真狩
140.90594,42.86326,日本,北海道,京極町,,字三崎
141.44041,40.04119,日本,岩手县,葛卷町,,Kuzumaki
140.74056,42.90111,日本,北海道,倶知安町,,南三条西四丁目
144.37472,42.975,日本,北海道,釧路市,,大町八丁目
140.30611,42.66806,日本,北海道,黑松內町,,Kuromatsunai
140.58354,40.64581,日本,青森县,黑石市,,大字元町
141.78361,43.05528,日本,北海道,栗山町,,松風三丁目
143.73975,43.72836,日本,北海道,訓子府町,,Moto-machi
141.76889,40.18778,日本,岩手县,久慈市,,Tatsumicho 2-chome
140.67921,42.97096,日本,北海道,共和町,,
144.46509,43.85895,日本,北海道,小清水町,,Motomachi 1-chome
140.73133,40.37899,日本,秋田县,小坂町,,Kosaka
140.95556,40.92028,日本,青森县,平內町,,Kominato
140.37539,40.81609,日本,青森县,津輕市,,Kizukuri-Morino
143.89083,43.80306,日本,北海道,北見市,,大通西五丁目
140.935,42.79028,日本,北海道,喜茂別町,,字喜茂別
141.88333,43.55,日本,北海道,新十津川町,,字中央
140.43032,41.68283,日本,北海道,木古內町,,Honcho
142.357,44.10045,日本,北海道,劍淵町,,Midorimachi
141.45833,40.32139,日本,岩手县,輕米町,,
140.64357,41.04225,日本,青森县,外濱町,,Kanita
140.43444,43.13833,日本,北海道,神惠內村,,
143.56722,44.13556,日本,北海道,湧別町,,Minami Heison Niku
143.28524,43.2351,日本,北海道,上士幌町,,Kamishihoro kisen
140.11064,41.80257,日本,北海道,上之國町,,Kaminokuni
142.77111,43.84,日本,北海道,上川町,,Kawabatacho
140.64482,41.82013,日本,北海道,北斗市,,Inari 1-chome
142.46861,43.45556,日本,北海道,上富良野町,,大町二丁目
141.04122,45.30212,日本,北海道,禮文町,,モトチ
140.50889,42.97444,日本,北海道,岩內町,,字相生
141.75972,43.20028,日本,北海道,岩見澤市,,四条西十二丁目
140.45502,40.69546,日本,青森县,板柳町,,Itayanagi
141.35389,43.23972,日本,北海道,石狩市,,横町
140.00861,42.42306,日本,北海道,今金町,,Imakane
140.48444,41.175,日本,青森县,今别町,,Imabetsu
142.57056,43.15556,日本,北海道,南富良野町,,
143.45194,42.92139,日本,北海道,池田町,,字大通一丁目
141.28986,40.21965,日本,岩手县,一戶町,,Ichinohe
141.85139,45.01694,日本,北海道,幌延町,,四条北一丁目
141.65,43.06667,日本,北海道,南幌町,,栄町四丁目
142.15157,44.01173,日本,北海道,幌加內町,,Horokanai
143.61199,43.14371,日本,北海道,本別町,,山手町
141.91667,43.78333,日本,北海道,沼田町,,
141.4448,40.63593,日本,青森县,奧入瀨町,,一川目一丁目
141.56722,42.97583,日本,北海道,北廣島市,,新富町東二丁目
140.4725,40.59306,日本,青森县,弘前市,富田3,大字富士見町
143.29765,42.28234,日本,北海道,廣尾町,,紅葉通南一丁目
140.78722,40.18361,日本,秋田县,鹿角市,,
145.10253,43.15343,日本,北海道,濱中町,,Hamanaka Sakura Nishi
140.73667,41.77583,日本,北海道,函館市,,Shinkawacho
141.5,40.5,日本,青森县,八戶市,,吹上二丁目
141.70222,44.35778,日本,北海道,羽幌町,,南七条六丁目
142.38333,43.35,日本,北海道,富良野市,,Katsuragicho
140.60056,43.29028,日本,北海道,積丹町,,
140.25267,41.48031,日本,北海道,福岛町,,Fukushima
142.03917,43.70806,日本,北海道,深川市,,8-jo
140.49961,40.65314,日本,青森县,藤崎町,,Fujisaki
142.58472,44.93528,日本,北海道,枝幸町,,Saiwaicho
143.54548,44.0481,日本,北海道,遠輕町,,Yayoi
141.78889,44.70722,日本,北海道,远别町,,Honcho 1-chome
141.55056,43.10806,日本,北海道,江別市,,Hagigaoka
140.86806,42.46806,日本,北海道,伊達市,,Motomachi
141.65222,42.81944,日本,北海道,千歲市,,朝日町四丁目
141.96667,43.76667,日本,北海道,秩父別町,,
142.13333,42.58333,日本,北海道,平取町,,
142.45972,43.58444,日本,北海道,美瑛町,,憩町一丁目
141.85861,43.32472,日本,北海道,美唄市,,大通西一条南五丁目
141.52139,43.85194,日本,北海道,增毛町,,南畠中町四丁目
143.54278,43.23722,日本,北海道,足寄町,,西町二丁目
142.18556,43.50972,日本,北海道,蘆別市,,Minami 1-jo Nishi 1-chome
142.36489,43.77063,日本,北海道,旭川市,Miyamae,六条通九丁目
140.73333,40.81667,日本,青森县,青森市,,Kita-Kanazawa 2-chome
144.8525,43.03556,日本,北海道,厚岸町,,梅香二丁目
140.81722,43.08333,日本,北海道,赤井川村,,字赤井川
142.05306,43.55139,日本,北海道,赤平市,,美園町二丁目
140.20306,40.77444,日本,青森县,鰺沢町,,Komemachi
142.57748,43.90655,日本,北海道,愛別町,,Honcho
141.83333,42.81667,日本,北海道,安平町,,Abira
144.26971,44.02127,日本,北海道,網走市,,南二条東一丁目
140.65455,40.98015,日本,青森县,蓬田村,,Yomogida
140.44139,40.80444,日本,青森县,五所川原市,,
142.38333,45.13333,日本,北海道,濱頓別町,,Tonbetsu
131.08008,32.93726,日本,熊本县,阿苏市,,
132.91667,34.27,日本,广岛县,大崎上島町,,Higashino
135.62244,34.21294,日本,和歌山县,高野町,,
134.30126,34.4575,日本,香川县,小豆岛町,,Horikoshi
139.81304,35.64725,日本,,江東區,,Tatsumi 2-chome
139.77489,35.65775,日本,東京都,东京,Chūō,
139.87957,35.62997,日本,千叶县,浦安市,,舞浜
132.34217,33.50175,日本,爱媛县,伊方町,,
132.68343,33.25592,日本,爱媛县,鬼北町,,Chikanaga
136.91162,36.56922,日本,富山县,南砺市,,
136.54645,34.80447,日本,三重县,鈴鹿市,,
136.12455,35.97259,日本,福井縣,越前市,,
136.34153,35.89211,日本,Fukui Prefecture,池田町,,Ikeda
135.62759,34.76615,日本,大阪府,寢屋川市,,Honmachi
135.49778,34.70274,日本,大阪府,大阪市,,
137.03,35.208,日本,愛知县,瀨戶市,,
140.53479,36.39659,日本,茨城县,常陸那珂市,,笹野町一丁目
139.98238,36.316,日本,茨城县,筑西市,,
140.24635,36.15326,日本,茨城县,霞浦市,,
140.21047,36.09047,日本,茨城县,土浦市,,
140.00929,35.98411,日本,茨城县,筑波未來市,,
140.37962,36.25449,日本,茨城县,小美玉市,,大字小幡
140.40269,36.56447,日本,茨城县,常陸大宮市,,
140.66666,35.89685,日本,茨城县,神栖市,,Higashifukashiba
140.49623,36.00705,日本,茨城县,行方市,,
140.11565,36.25052,日本,茨城县,櫻川市,,真壁町田
139.86705,36.06997,日本,茨城县,坂東市,,
140.52821,36.5513,日本,茨城县,常陸太田市,,
140.32356,35.95633,日本,茨城县,稻敷市,,江戸崎
131.48693,32.06317,日本,宮崎縣,Shintomi,,
137.88705,36.28815,日本,長野县,安昙野市,,
138.08943,36.52715,日本,長野县,千曲市,,
140.41441,38.46972,日本,山形县,村山市,,
139.1096,35.31947,日本,神奈川县,南足柄市,,
135.99971,35.02745,日本,滋賀县,栗東市,,手原七丁目
136.01612,35.41347,日本,滋賀县,高島市,,今津町福岡
136.15752,34.9802,日本,滋賀县,甲賀市,,Kitaizumi 2
135.69698,34.48562,日本,奈良縣,葛城市,,Teraguchi
135.70925,34.53472,日本,奈良县,香芝市,,
135.95363,34.45923,日本,奈良县,宇陀市,,
136.89352,36.51274,日本,富山县,南砺市,,
136.85,36.66667,日本,富山县,小矢部市,,
137.12572,36.76835,日本,富山县,射水市,,
137.44955,36.90123,日本,富山县,黑部市,,
139.39651,35.38121,日本,神奈川县,寒川町,,
139.46844,35.6436,日本,,稻城市,,大丸
139.42635,35.74242,日本,東京都,東大和市,,
139.37999,35.72085,日本,東京都,昭島市,,
139.44575,35.76298,日本,東京都,東村山市,,
139.88347,35.84373,日本,千叶县,流山市,,
139.55791,35.82088,日本,埼玉县,新座市,,新座二丁目
136.94321,36.62047,日本,富山县,砺波市,,
136.71162,36.75758,日本,石川縣,河北市,,
136.33333,36.3,日本,石川县,加賀市,,吸坂町
137.26009,37.43459,日本,石川縣,珠洲市,,
136.48468,36.40969,日本,石川縣,小松市,,
129.69504,33.34058,日本,长崎县,松浦市,,
130.47861,33.53567,日本,福冈县,大野城市,,曙町二丁目
130.4611,33.52594,日本,福冈县,大野城市,,
139.94546,37.49142,日本,福岛县,會津若松市,,
140.97868,37.62908,日本,福岛县,南相馬市,,
127.97437,27.01896,日本,冲绳县 / 沖繩縣,伊平屋村,,
128.16304,26.75886,日本,冲绳县 / 沖繩縣,国头村,,Tobaru
127.73012,26.25902,日本,冲绳县 / 沖繩縣,浦添市,,Makiminato 3-chome
127.85908,26.37609,日本,冲绳县 / 沖繩縣,宇流麻市,,Midorimachi 3-chome
139.96143,36.03553,日本,茨城县,常總市,,豊岡町丁
139.28448,36.44492,日本,群馬縣,綠市,,
124.70259,24.66851,日本,冲绳县 / 沖繩縣,多良间村,,Nakasuji
126.80502,26.34052,日本,冲绳县 / 沖繩縣,久米岛町,,Une
125.31109,24.79016,日本,冲绳县 / 沖繩縣,宫古岛市,,Nishizato
139.52489,35.90196,日本,埼玉县,Kawagoe,,
139.36233,35.91664,日本,埼玉县,日高市,,
139.41667,36.03333,日本,埼玉县,東松山市,,
139.368,35.818,日本,埼玉县,入間市,,
139.53775,36.03322,日本,埼玉县,北本市,,
139.40283,35.95996,日本,埼玉县,坂戶市,,
140.55309,35.71541,日本,千叶县,匝瑳市,,
140.41762,35.62756,日本,千叶县,山武市,,松尾町上大蔵
140.92941,37.79283,日本,福岛县,相馬市,,Omagari
140.60335,37.43055,日本,福岛县,田村市,,
135.41045,34.26973,日本,和歌山县,紀之川市,,井田
136.12214,33.90389,日本,三重县,熊野市,,Odomaricho
136.57205,35.11344,日本,三重县,員弁市,,
140.06642,36.97682,日本,栃木縣,Nasu,,
139.86622,36.41323,日本,栃木縣,下野市,,
140.16084,36.65233,日本,栃木縣,那須烏山市,,
138.36093,36.35582,日本,長野县,東御市,,
137.93745,35.71657,日本,長野县,駒根市,,
140.16361,35.83479,日本,千叶县,印西市,,
140.40492,35.23005,日本,千叶县,夷隅市,,
140.12445,35.73531,日本,千叶县,八千代市,,村上
140.40386,35.74483,日本,千叶县,芝山町,,
141.1685,39.13927,日本,岩手县,奧州市,,水沢神明町二丁目
